,PRICE,SOLD_MONTH_Number,SOLD_DATE_DAY,SOLD_YEAR,PROPERTY_TYPE,BEDS,BATHS,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,LOCATION
134236,680500,2,18,2022,0,3.0,2.0,1200.0,27390.125019392875,1997.0,19
134237,336000,11,5,2021,0,1.0,1.0,685.0,27390.125019392875,1969.0,19
134238,1307500,7,16,2021,1,4.0,2.0,2360.0,7680.0,1956.0,19
134239,1227000,3,10,2022,3,4.0,3.5,2100.0,1418.0,2008.0,19
134240,630000,12,8,2021,3,1.0,1.0,973.0,1010.0,2021.0,19
134241,694000,12,27,2021,3,3.0,2.5,1590.0,1561.0,2007.0,19
134242,3500000,3,9,2022,1,4.0,4.0,3980.0,22768.0,2002.0,19
134243,3800000,11,30,2020,1,6.0,5.5,8250.0,9740.0,2008.0,19
134245,1435000,12,18,2020,1,4.0,3.0,3360.0,4106.0,1941.0,19
134246,1145000,3,31,2021,1,3.0,2.0,1855.0,5419.0,1942.0,19
134247,3600000,4,18,2022,1,4.0,3.5,4237.0,9605.0,1968.0,19
134248,1229000,5,19,2020,1,4.0,3.5,2380.0,6000.0,1944.0,19
134249,4495000,10,8,2021,1,6.0,6.5,6300.0,10297.0,2008.0,19
134250,399000,4,29,2022,0,1.0,1.0,749.0,27390.125019392875,1965.0,19
134251,395000,3,8,2022,0,1.0,1.0,746.0,27390.125019392875,1968.0,19
134252,1862000,4,7,2022,1,3.0,2.0,2120.0,6767.0,1937.0,19
134253,1465000,3,31,2022,1,2.0,2.0,1380.0,5200.0,1937.0,19
134254,1895000,12,28,2021,1,4.0,2.5,3070.0,5000.0,1928.0,19
134255,1507000,4,8,2022,1,3.0,2.0,2084.0,5750.0,1947.0,19
134256,1406000,3,25,2022,1,3.0,1.5,2020.0,6900.0,1941.0,19
134257,338000,9,14,2021,0,1.0,1.0,680.0,60700.0,1968.0,19
134258,2400000,4,6,2022,1,5.0,3.5,3642.0,5088.0,2011.0,19
134259,1000000,9,21,2021,1,1.0,2.0,1850.0,6000.0,1946.0,19
134260,1100000,4,5,2022,1,3.0,2.0,1880.0,5520.0,1949.0,19
134261,1351000,6,24,2021,1,3.0,2.0,2380.0,5400.0,1941.0,19
134262,1699950,11,10,2021,1,3.0,3.5,3436.0,5040.0,1997.0,19
134264,1685000,9,15,2021,1,0.0,2.315704532026172,2130.0,5000.0,1946.0,19
134265,1224000,4,29,2022,1,4.0,1.0,1650.0,6000.0,1926.0,19
134266,1165100,6,14,2021,1,3.0,2.0,1700.0,5846.0,1957.0,19
134267,995990,5,21,2021,1,3.0,2.0,1560.0,6000.0,1944.0,19
134268,1225000,10,13,2020,1,3.0,3.0,2070.0,8400.0,1942.0,19
134269,1150000,8,20,2020,1,4.0,2.0,2920.0,6223.0,1952.0,19
134270,1295000,11,9,2020,1,4.0,2.0,2620.0,5584.0,1951.0,19
134271,340000,8,21,2020,0,2.0,1.5,930.0,27390.125019392875,1969.0,19
134272,2450000,5,17,2021,1,5.0,4.5,3640.0,5000.0,2012.0,19
134273,1325000,5,18,2020,1,4.0,3.5,2895.0,4103.0,2002.0,19
134274,675000,7,17,2020,3,2.0,1.5,1220.0,1120.0,2008.0,19
134275,2207000,9,13,2018,1,3.0,3.0,3120.0,11698.0,1939.0,19
134276,1150000,2,21,2018,1,5.0,2.315704532026172,3120.0,5779.0,1940.0,19
134277,595000,11,13,2017,3,2.0,1.5,1180.0,928.0,2006.0,19
134278,814000,7,23,2018,0,3.0,2.0,1800.0,31200.0,1973.0,19
134279,850000,8,14,2020,1,2.0,2.0,1840.0,5102.0,1950.0,19
134280,1550000,9,15,2020,1,5.0,3.5,3960.0,6000.0,2005.0,19
134281,1088000,1,8,2021,3,3.0,3.0,1900.0,10.0,2020.0,19
134282,425000,8,27,2021,0,1.0,1.0,818.0,27390.125019392875,1968.0,19
134283,659950,6,11,2021,3,2.0,2.0,1012.0,476.0,2021.0,19
134284,449950,4,29,2021,0,2.0,1.0,867.0,15960.0,2007.0,19
134285,455000,4,1,2022,0,2.0,1.0,727.0,27390.125019392875,1960.0,19
134286,1500000,8,4,2021,1,4.0,3.5,2780.0,3880.0,1985.0,19
134287,655000,3,11,2022,0,2.0,2.0,1132.0,27390.125019392875,2002.0,19
134288,1485000,10,4,2021,1,3.0,3.5,3080.0,3200.0,2005.0,19
134289,850000,9,1,2021,1,3.0,1.0,970.0,6000.0,1944.0,19
134290,2600000,4,25,2022,1,4.0,3.5,3330.0,4000.0,2020.0,19
134291,820000,1,27,2021,1,4.0,2.0,1930.0,6200.0,1926.0,19
134292,875000,5,4,2022,2,3.1275665851706007,2.315704532026172,2589.0644155844157,7875.0,1984.2786715101195,19
134293,527500,10,19,2021,0,2.0,2.0,1058.0,27390.125019392875,2007.0,19
134294,2225000,4,13,2021,1,3.0,2.0,2370.0,10549.0,1916.0,19
134295,775000,8,19,2021,1,3.0,1.0,1420.0,4000.0,1941.0,19
134296,990000,7,23,2021,1,3.0,1.5,1520.0,5720.0,1911.0,19
134297,800000,9,22,2021,3,3.0,2.5,1477.0,1066.0,2021.0,19
134299,1370000,10,5,2021,4,5.0,4.0,3410.0,4450.0,1959.0,19
134300,1315000,10,18,2021,1,3.0,2.0,1930.0,3125.0,1951.0,19
134301,789950,9,23,2021,3,3.0,2.0,1158.0,869.0,2021.0,19
134302,2100000,10,29,2020,1,4.0,3.5,4400.0,6000.0,2009.0,19
134303,1088000,2,12,2021,3,3.0,3.5,1791.0,1763.0,2020.0,19
134304,780000,5,10,2021,4,4.0,2.0,1740.0,3489.0,1945.0,19
134305,1160000,3,25,2021,1,3.0,3.0,1600.0,5000.0,1957.0,19
134306,950000,9,16,2021,1,2.0,1.0,1070.0,5800.0,1926.0,19
134307,1850000,5,6,2021,2,4.0,4.0,3900.0,5044.0,2021.0,19
134308,3300000,6,16,2020,1,4.0,3.5,3898.0,5132.0,2020.0,19
134309,4500000,11,10,2021,1,5.0,4.5,4080.0,9000.0,2004.0,19
134310,1327000,5,21,2020,1,4.0,3.5,2710.0,3800.0,1995.0,19
134311,1121000,2,25,2021,1,3.0,2.0,2200.0,4000.0,1941.0,19
134312,735000,9,24,2020,0,2.0,2.0,1352.0,27390.125019392875,2003.0,19
134313,1635000,5,14,2021,1,3.0,2.5,2408.0,5350.0,1920.0,19
134314,1915000,5,14,2021,1,5.0,3.0,3375.0,5691.0,1948.0,19
134315,860000,9,9,2020,3,2.0,1.5,1395.0,935.0,2020.0,19
134316,990000,9,20,2021,3,4.0,3.0,1818.0,1410.0,2021.0,19
134317,2530000,6,11,2021,1,5.0,4.0,3860.0,5617.0,1934.0,19
134318,1625000,6,19,2020,1,6.0,4.0,3510.0,6000.0,1948.0,19
134319,1635000,9,24,2021,4,6.0,6.0,3990.0,5000.0,1960.0,19
134320,850000,9,14,2021,1,2.0,2.0,1210.0,4570.0,1940.0,19
134321,1515000,6,2,2021,1,4.0,3.5,2890.0,4800.0,1989.0,19
134322,730000,12,8,2020,3,2.0,2.5,1770.0,1685.0,2003.0,19
134323,1190075,3,31,2021,1,3.0,2.0,1840.0,4312.0,1942.0,19
134324,2950000,7,30,2021,1,4.0,4.5,5490.0,6000.0,2007.0,19
134325,1830000,4,23,2021,1,4.0,3.0,3433.0,7680.0,1956.0,19
134326,850000,10,25,2021,1,3.0,2.0,1660.0,3372.0,1942.0,19
134327,315000,9,3,2020,0,1.0,1.0,769.0,33739.0,1968.0,19
134328,320000,12,15,2020,0,1.0,1.0,791.0,27390.125019392875,1968.0,19
134329,799999,9,27,2021,3,3.0,2.5,1477.0,1467.0,2021.0,19
134330,1410000,3,5,2021,1,3.0,1.0,1760.0,6951.0,1944.0,19
134331,305000,6,17,2020,0,1.0,1.0,755.0,27390.125019392875,1974.0,19
134332,799000,9,2,2021,3,3.0,2.5,1290.0,1252.0,2015.0,19
134333,1250000,4,4,2019,1,5.0,2.5,2990.0,6000.0,1940.0,19
134334,873000,7,1,2021,3,3.0,2.5,1548.0,1624.0,2012.0,19
134335,1438000,6,17,2021,1,4.0,3.5,2840.0,5102.0,1947.0,19
134336,1325000,7,2,2021,1,3.0,2.5,2080.0,5018.0,1953.0,19
134337,1295000,5,12,2020,1,4.0,3.0,3480.0,5350.0,1951.0,19
134338,2136000,8,12,2021,1,5.0,3.5,4140.0,11239.0,1988.0,19
134339,1388545,5,19,2021,1,2.0,2.0,1850.0,3701.0,1939.0,19
134340,2100000,7,30,2021,1,4.0,4.0,3860.0,4717.0,2005.0,19
134341,1150000,9,14,2020,1,2.0,1.0,2760.0,5800.0,1937.0,19
134342,1600000,6,30,2021,1,5.0,3.0,4240.0,7306.0,1923.0,19
134343,400000,5,7,2021,0,2.0,2.0,1165.0,12002.0,1988.0,19
134344,1488000,2,17,2021,1,3.0,2.5,2265.0,3400.0,2015.0,19
134345,1470000,3,26,2021,1,4.0,2.0,2780.0,6174.0,1950.0,19
134346,1165000,10,16,2020,1,4.0,3.0,3030.0,4125.0,1927.0,19
134347,1825000,3,29,2021,1,3.0,3.5,3270.0,4430.0,1930.0,19
134348,665000,8,31,2020,0,3.0,2.5,1454.0,27390.125019392875,1987.0,19
134349,680000,9,15,2020,3,2.0,2.0,1350.0,2461.0,1954.0,19
134350,795000,6,1,2020,3,3.0,2.0,1681.0,1737.0,2020.0,19
134351,1325000,4,22,2021,3,3.0,3.0,2043.0,1875.0,2019.0,19
134352,1321000,7,28,2020,1,3.0,3.0,2600.0,4612.0,1963.0,19
134353,2300000,4,13,2021,1,5.0,4.5,5775.0,5800.0,1999.0,19
134354,1308000,5,14,2021,1,4.0,2.0,3540.0,8640.0,1913.0,19
134355,1750000,4,27,2020,1,4.0,3.5,3584.0,4800.0,2020.0,19
134356,585000,8,5,2020,3,2.0,1.0,840.0,1748.0,1945.0,19
134357,800000,9,8,2020,1,5.0,2.5,2400.0,4400.0,1925.0,19
134358,1605000,9,18,2020,1,4.0,3.0,3140.0,5125.0,1953.0,19
134359,1715000,5,26,2020,1,4.0,3.0,3560.0,8040.0,1955.0,19
134360,1450000,11,23,2020,1,4.0,3.5,3421.0,3783.0,2015.0,19
134361,960000,7,27,2020,1,4.0,2.0,2040.0,5816.0,1947.0,19
134362,1055000,5,7,2021,1,3.0,2.0,1760.0,5919.0,1945.0,19
134363,1029000,4,13,2021,1,4.0,2.0,1680.0,4800.0,1948.0,19
134364,2489000,4,20,2021,1,4.0,4.5,4000.0,4626.0,2021.0,19
134365,1175000,4,21,2021,1,5.0,3.0,2064.0,3722.0,2020.0,19
134366,1050000,4,21,2021,1,5.0,3.0,2440.0,6600.0,1918.0,19
134367,370000,5,13,2021,0,2.0,1.0,975.0,1291.0,1974.0,19
134368,1272500,6,19,2020,1,4.0,4.0,3470.0,6320.0,1992.0,19
134369,1338321,1,8,2021,1,4.0,2.0,2540.0,5773.0,1969.0,19
134370,2355000,7,23,2021,1,3.0,2.0,2860.0,7947.0,1930.0,19
134371,1605000,7,30,2021,1,3.0,2.0,2554.0,6180.0,1940.0,19
134372,365000,8,31,2020,0,1.0,1.0,569.0,10840.0,1988.0,19
134373,1998000,8,28,2020,1,5.0,4.0,3568.0,5570.0,1975.0,19
134374,2155000,5,14,2021,1,5.0,4.0,4350.0,12130.0,1930.0,19
134375,2300000,6,29,2020,1,6.0,5.0,5170.0,5242.0,2009.0,19
134376,1740000,5,7,2021,1,4.0,3.0,2900.0,4810.0,1939.0,19
134377,335000,4,1,2021,0,1.0,1.0,807.0,27390.125019392875,1979.0,19
134378,899950,11,5,2020,3,3.0,2.0,1958.0,2688.0,2020.0,19
134379,2200000,5,14,2021,1,3.0,3.0,2320.0,5500.0,1937.0,19
134380,387500,7,29,2021,0,1.0,1.0,550.0,27390.125019392875,1978.0,19
134381,2590000,5,12,2021,1,5.0,4.0,5480.0,29205.0,1934.0,19
134382,1275000,2,25,2021,1,3.0,3.0,2550.0,5760.0,1953.0,19
134383,1184000,6,10,2021,1,3.0,1.5,1810.0,4684.0,1939.0,19
134384,315000,8,16,2021,0,1.0,1.0,701.0,27390.125019392875,1968.0,19
134385,349500,8,30,2021,0,2.0,1.0,1005.0,27390.125019392875,1974.0,19
134386,1300000,8,18,2021,1,5.0,2.5,2480.0,4000.0,1930.0,19
134387,717500,7,7,2020,4,3.0,2.0,2830.0,4203.0,1914.0,19
134388,760000,2,24,2021,3,3.0,2.0,1420.0,846.0,2020.0,19
134389,999700,4,29,2021,1,3.0,3.0,1860.0,2831.0,1956.0,19
134390,933000,10,5,2020,1,3.0,1.5,1880.0,6000.0,1941.0,19
134391,1345000,9,25,2020,1,4.0,2.0,2770.0,4679.0,1951.0,19
134392,575000,11,24,2020,0,2.0,2.0,1236.0,20086.0,1978.0,19
134393,795000,12,28,2020,3,3.0,2.0,1537.0,2084.0,2014.0,19
134394,1420000,7,17,2020,1,4.0,2.0,3080.0,8297.0,1948.0,19
134395,2327000,1,7,2021,1,5.0,4.0,3163.0,4900.0,1930.0,19
134396,1695000,3,19,2021,1,3.0,3.0,3089.0,5000.0,1964.0,19
134397,1187500,7,10,2020,1,2.0,2.0,1650.0,9450.0,1939.0,19
134398,870000,7,30,2020,1,4.0,2.5,1720.0,7200.0,1936.0,19
134399,1870000,9,11,2020,1,5.0,3.5,3817.0,6000.0,2020.0,19
134400,850000,4,26,2021,1,3.0,1.0,1440.0,4500.0,1942.0,19
134401,391000,4,6,2021,0,2.0,1.0,1035.0,27390.125019392875,1974.0,19
134402,940000,4,23,2021,1,3.0,2.5,2440.0,4120.0,1981.0,19
134403,1450000,8,10,2020,1,4.0,3.0,3420.0,4640.0,1930.0,19
134404,365000,5,6,2021,0,2.0,1.0,902.0,9142.0,1978.0,19
134405,1320000,6,16,2020,1,4.0,3.0,2460.0,7680.0,1952.0,19
134406,2200000,8,30,2021,1,5.0,4.5,4065.0,4666.0,2021.0,19
134407,825000,8,6,2021,3,3.0,2.5,1418.0,1125.0,2021.0,19
134408,1580000,8,1,2019,1,5.0,4.5,4271.0,5500.0,1992.0,19
134409,1415000,9,21,2018,1,4.0,2.5,3700.0,8400.0,1991.0,19
134410,550000,7,16,2021,0,2.0,2.0,1104.0,27390.125019392875,2007.0,19
134411,2450000,4,27,2021,1,5.0,5.0,3868.0,4800.0,2021.0,19
134412,1895000,11,9,2021,1,4.0,3.5,3440.0,8832.0,1985.0,19
134413,2830000,3,24,2022,1,3.0,3.0,3100.0,9300.0,1950.0,19
134414,1230000,7,15,2021,1,3.0,2.0,2140.0,6069.0,1941.0,19
134415,1600000,5,28,2021,1,4.0,3.0,2800.0,5000.0,1929.0,19
134416,1350000,8,11,2021,1,3.0,3.5,1930.0,3914.0,1987.0,19
134417,2200000,9,25,2020,1,5.0,3.5,3600.0,5000.0,2006.0,19
134418,2630000,1,21,2021,1,4.0,4.5,3635.0,10806.0,1950.0,19
134419,1300000,8,28,2021,1,5.0,2.0,3330.0,5512.0,1927.0,19
134421,355000,6,18,2021,0,1.0,1.0,820.0,56224.0,1974.0,19
134422,415000,3,21,2022,0,1.0,1.0,712.0,27390.125019392875,1969.0,19
134423,950000,4,13,2022,3,3.0,2.5,1329.0,875.0,2013.0,19
134424,1143889,3,3,2022,1,3.0,2.5,1800.0,5202.0,1954.0,19
134425,1650000,5,13,2022,1,4.0,3.0,2600.0,4000.0,2007.0,19
134426,1553000,4,23,2021,1,3.0,2.5,1980.0,4912.0,1948.0,19
134427,1400000,1,18,2022,0,3.0,2.0,1825.0,27390.125019392875,2003.0,19
134428,838000,1,15,2021,1,4.0,2.0,1960.0,2531.0,1911.0,19
134429,885000,4,15,2022,3,2.0,2.5,1425.0,925.0,2019.0,19
134430,419950,5,20,2022,0,2.0,2.0,1010.0,27390.125019392875,1969.0,19
134431,2000000,4,13,2021,1,4.0,3.5,3750.0,7344.0,2020.0,19
134432,635000,5,28,2020,0,2.0,2.0,1114.0,8000.0,2000.0,19
134433,1698000,9,18,2020,1,6.0,4.0,3670.0,4640.0,1937.0,19
134434,700000,3,20,2020,1,4.0,2.0,2000.0,5346.0,1915.0,19
134435,2400000,11,16,2020,1,4.0,4.0,4280.0,8250.0,1931.0,19
134436,1900000,2,5,2021,1,4.0,2.5,2750.0,6000.0,1954.0,19
134437,689000,7,16,2020,3,3.0,2.0,1385.0,882.0,2020.0,19
134438,2000000,12,30,2020,1,3.0,3.5,3500.0,8550.0,1948.0,19
134439,2276000,8,25,2020,1,5.0,4.5,4180.0,5127.0,2020.0,19
134440,705000,12,4,2020,1,2.0,2.0,1709.0,1709.0,1962.0,19
134441,1000500,4,28,2020,1,3.0,2.5,2268.0,7200.0,1940.0,19
134442,410000,3,25,2020,0,2.0,1.0,1045.0,27390.125019392875,1974.0,19
134443,1331300,3,19,2021,1,4.0,3.0,2220.0,5688.0,1947.0,19
134444,370000,1,28,2021,0,1.0,1.0,704.0,26356.0,1965.0,19
134445,3160000,2,10,2021,1,4.0,4.5,4500.0,6150.0,2020.0,19
134446,458000,2,23,2021,0,2.0,2.0,916.0,27390.125019392875,2007.0,19
134447,1050000,7,28,2020,1,3.0,2.0,2320.0,6223.0,1950.0,19
134448,582000,2,12,2021,0,3.0,2.0,1200.0,5997.0,1997.0,19
134449,1326000,6,29,2020,1,3.0,2.5,2460.0,5500.0,1932.0,19
134450,977000,4,6,2021,1,3.0,1.0,1450.0,5200.0,1943.0,19
134451,2535000,9,17,2020,1,6.0,3.5,4460.0,9655.0,1941.0,19
134452,649950,3,12,2021,3,2.0,2.0,965.0,880.0,2020.0,19
134453,739950,1,7,2021,3,2.0,2.0,1260.0,802.0,2020.0,19
134454,780000,8,15,2019,0,2.0,2.0,1579.0,18002.0,2003.0,19
134455,3300000,5,13,2020,1,4.0,3.5,4470.0,5884.0,2010.0,19
134456,1329000,11,4,2020,1,4.0,3.0,2590.0,5350.0,1937.0,19
134457,1725000,3,5,2021,1,3.0,3.0,2530.0,6050.0,1938.0,19
134458,950000,5,18,2020,1,4.0,3.0,2140.0,7000.0,1943.0,19
134459,1100000,2,10,2021,1,4.0,2.0,2140.0,6500.0,1954.0,19
134460,1162000,8,3,2020,1,2.0,2.0,2130.0,4350.0,1938.0,19
134461,3175000,3,25,2021,1,5.0,7.0,7240.0,8552.0,2002.0,19
134462,1350000,5,20,2020,1,3.0,2.0,2640.0,5000.0,1954.0,19
134463,860000,8,21,2020,1,4.0,3.0,1990.0,5102.0,1946.0,19
134464,1230000,4,30,2020,1,4.0,2.0,2700.0,6532.0,1922.0,19
134465,857600,5,1,2020,1,4.0,1.0,1190.0,7000.0,1954.0,19
134466,1114000,1,29,2021,1,3.0,3.0,2820.0,6000.0,1937.0,19
134467,1050000,11,14,2019,1,3.0,2.0,2510.0,8400.0,1946.0,19
134468,6300000,2,17,2021,1,5.0,5.5,6151.0,58724.0,1942.0,19
134469,1712000,3,5,2021,1,6.0,4.0,4220.0,10592.0,1995.0,19
134471,1050000,4,7,2022,1,0.0,2.315704532026172,1560.0,6000.0,1944.0,19
134472,1103500,1,10,2022,4,4.0,2.0,1920.0,5001.0,1952.0,19
134473,1120000,6,26,2020,1,4.0,3.0,2800.0,6000.0,1965.0,19
134474,2750000,9,17,2021,1,5.0,4.0,4370.0,13508.0,1926.0,19
134475,935000,2,14,2022,3,3.0,2.5,1415.0,1378.0,2012.0,19
134476,960000,12,16,2021,1,3.0,2.0,1380.0,6000.0,1903.0,19
134477,699950,7,16,2020,0,3.0,2.0,1800.0,31200.0,1973.0,19
134478,550000,7,9,2021,0,2.0,2.0,979.0,27390.125019392875,1977.0,19
134479,787800,7,27,2021,3,2.0,2.0,1370.0,1144.0,2014.0,19
134480,725000,7,16,2021,3,3.0,2.0,1550.0,1764.0,1997.0,19
134481,815000,8,3,2021,1,3.0,2.5,1431.0,1207.0,2016.0,19
134482,1170000,6,22,2021,1,4.0,2.0,1863.0,5000.0,1919.0,19
134483,1450800,8,21,2020,1,3.0,2.5,2230.0,3618.0,1950.0,19
134484,700000,6,10,2021,3,2.0,1.0,870.0,1670.0,1945.0,19
134485,1315000,5,18,2021,1,3.0,2.0,2100.0,4989.0,1941.0,19
134486,2550000,7,1,2021,1,4.0,4.0,4200.0,5100.0,2016.0,19
134487,1080000,6,16,2021,1,3.0,2.0,2700.0,5220.0,1952.0,19
134488,1821496,3,9,2022,1,3.0,3.0,2102.0,5760.0,1941.0,19
134489,880000,12,3,2021,3,3.0,3.5,1500.0,1370.0,2005.0,19
134490,330000,5,17,2022,0,1.0,1.5,828.0,27390.125019392875,1969.0,19
134491,899000,5,13,2022,1,3.0,2.0,1640.0,3697.0,1910.0,19
134492,1040000,5,26,2021,1,3.0,2.0,1800.0,5102.0,1948.0,19
134493,955000,7,9,2020,1,3.0,1.0,1540.0,6120.0,1910.0,19
134494,1150000,5,18,2021,1,4.0,2.0,1686.0,6360.0,1950.0,19
134495,405000,6,28,2021,0,1.0,1.0,704.0,26356.0,1965.0,19
134496,1415000,6,6,2021,1,4.0,2.5,2350.0,5250.0,1922.0,19
134497,365000,7,9,2021,0,1.0,1.0,750.0,60700.0,1968.0,19
134498,2895000,5,27,2021,1,4.0,4.5,4210.0,5004.0,2021.0,19
134499,565000,6,10,2021,3,2.0,2.0,910.0,613.0,2020.0,19
134500,2400000,4,21,2022,1,5.0,3.5,1750.0,7000.0,1909.0,19
134501,995000,5,17,2022,0,2.0,2.0,1372.0,27390.125019392875,2003.0,19
134502,2160000,5,24,2022,1,3.0,2.5,2453.0,6000.0,1948.0,19
134503,317000,1,7,2022,0,1.0,1.0,734.0,27390.125019392875,1968.0,19
134504,579990,2,3,2022,0,2.0,2.0,1048.0,8000.0,2000.0,19
134505,2850000,5,17,2022,1,6.0,3.5,3475.0,4233.0,2022.0,19
134506,685900,5,19,2022,0,2.0,2.0,1316.0,27390.125019392875,1968.0,19
134507,376000,5,26,2022,0,1.0,1.0,846.0,27390.125019392875,1978.0,19
134508,1675000,5,27,2022,1,3.0,2.0,2140.0,6710.0,1951.0,19
134509,400000,11,15,2021,0,2.0,2.0,1118.0,12200.0,1969.0,19
134510,1757000,3,9,2022,1,5.0,2.0,2310.0,6122.0,1924.0,19
134511,554000,12,22,2021,1,1.0,1.0,610.0,1861.0,1953.0,19
134512,1250000,5,23,2022,1,4.0,3.0,2800.0,6000.0,1915.0,19
134513,1265000,5,13,2022,3,4.0,3.5,2310.0,1590.0,2008.0,19
134514,720000,5,23,2022,1,0.0,2.315704532026172,620.0,3265.0,1920.0,19
134515,1050000,5,6,2022,3,2.0,2.0,1560.0,1515.0,2015.0,19
134516,830000,6,30,2021,0,2.0,2.0,1352.0,18002.0,2003.0,19
134517,1500000,4,14,2021,1,5.0,2.5,2930.0,6960.0,1923.0,19
134518,700000,4,30,2021,1,0.0,2.315704532026172,2000.0,6840.0,1946.0,19
134519,965000,6,7,2021,1,3.0,2.0,2460.0,6869.0,1942.0,19
134520,2475000,8,4,2021,1,5.0,6.0,4770.0,6000.0,2010.0,19
134521,1210000,8,18,2021,1,3.0,2.5,1940.0,4000.0,2000.0,19
134522,1350000,8,27,2021,1,3.0,2.0,1960.0,5152.0,1914.0,19
134523,791000,6,1,2021,1,3.0,2.5,1760.0,4000.0,1927.0,19
134524,1130000,11,2,2020,1,4.0,3.0,2490.0,4380.0,1927.0,19
134525,1034312,6,8,2021,3,3.0,3.0,1480.0,1478.0,2009.0,19
134526,310000,8,11,2021,0,1.0,1.0,598.0,27390.125019392875,1988.0,19
134527,1357200,6,17,2021,1,4.0,3.0,2490.0,4545.0,1945.0,19
134528,1150000,11,18,2021,1,3.0,2.0,2180.0,4980.0,1957.0,19
134529,1430000,4,22,2022,1,4.0,3.0,1860.0,2500.0,2006.0,19
134530,865000,5,17,2022,3,3.0,3.0,1570.0,1650.0,2002.0,19
134531,775000,3,9,2022,3,2.0,1.0,830.0,1795.0,1945.0,19
134532,1355000,5,6,2022,1,3.0,2.0,1820.0,5504.0,1925.0,19
134533,685000,3,11,2022,0,2.0,2.0,1229.0,27390.125019392875,1974.0,19
134534,1725000,5,10,2022,1,5.0,3.5,4110.0,6250.0,1963.0,19
134535,575000,2,16,2022,0,2.0,2.0,1066.0,27390.125019392875,1968.0,19
134536,1545000,4,15,2022,1,3.0,2.0,2002.0,5939.0,1942.0,19
134537,535000,3,28,2022,0,2.0,2.0,883.0,27390.125019392875,1996.0,19
134538,670000,4,15,2022,1,2.0,1.0,830.0,4140.0,1944.0,19
134539,375000,3,7,2022,0,1.0,1.0,571.0,27390.125019392875,1960.0,19
134540,850000,3,11,2022,3,3.0,2.5,1315.0,845.0,2016.0,19
134541,620000,6,15,2021,1,3.0,1.0,980.0,4200.0,1926.0,19
134542,1325000,7,20,2021,1,4.0,3.0,2360.0,4378.0,1965.0,19
134544,2648000,6,25,2021,1,4.0,2.5,3358.0,8881.0,1931.0,19
134545,1200000,6,11,2021,1,4.0,3.0,2010.0,5640.0,1942.0,19
134546,2799000,7,21,2021,1,4.0,4.0,3930.0,10530.0,2000.0,19
134547,1850000,7,23,2021,1,4.0,3.0,3140.0,7680.0,1949.0,19
134548,304500,7,22,2021,0,1.0,1.0,509.0,27390.125019392875,1988.0,19
134549,830000,8,6,2021,3,3.0,2.5,1418.0,1096.0,2021.0,19
134550,505000,3,30,2021,0,2.0,1.5,960.0,8057.0,1978.0,19
134551,1210000,10,22,2021,1,4.0,2.0,1640.0,5797.0,1949.0,19
134552,800000,10,27,2021,3,3.0,2.0,1450.0,808.0,2017.0,19
134553,1200000,8,20,2021,1,5.0,2.0,2460.0,6414.0,1941.0,19
134554,855000,1,14,2022,1,3.0,1.0,1500.0,7000.0,1910.0,19
134555,420000,11,16,2021,0,2.0,2.0,1123.0,27390.125019392875,1974.0,19
134556,562500,2,10,2021,0,2.0,1.0,995.0,27390.125019392875,1965.0,19
134557,850000,7,30,2021,1,3.0,1.5,1220.0,4200.0,1949.0,19
134558,2450000,10,29,2021,1,5.0,4.5,4025.0,5500.0,2021.0,19
134559,395000,8,13,2021,0,2.0,1.0,708.0,27390.125019392875,1988.0,19
134560,700000,10,29,2021,3,2.0,2.0,1204.0,726.0,2021.0,19
134561,790000,1,13,2022,1,3.0,3.0,1333.0,879.0,2017.0,19
134562,2567500,11,16,2021,1,4.0,3.0,4340.0,7680.0,1955.0,19
134563,3450000,1,7,2022,1,4.0,3.5,4170.0,5044.0,2015.0,19
134564,2988000,2,3,2022,1,5.0,4.0,3036.0,4400.0,2020.0,19
134565,2252000,6,25,2021,1,3.0,4.5,3520.0,4916.0,1938.0,19
134566,1000000,2,3,2022,3,3.0,3.5,1400.0,1504.0,2008.0,19
134567,1900000,7,22,2020,1,4.0,3.5,3380.0,6000.0,2011.0,19
134568,820000,8,20,2021,1,2.0,1.0,1360.0,3850.0,1950.0,19
134569,2900000,5,5,2021,6,22.0,18.0,15240.0,12553.0,1976.0,19
134570,329950,3,8,2021,0,1.0,1.0,563.0,8794.0,1960.0,19
134571,925000,3,2,2021,1,2.0,2.0,1540.0,3688.0,1952.0,19
134572,1650000,3,18,2021,1,4.0,3.0,2830.0,5008.0,1997.0,19
134573,2695000,7,30,2021,1,2.0,2.0,2770.0,6729.0,2015.0,19
134574,2720000,10,8,2021,1,5.0,3.5,3500.0,5000.0,2021.0,19
134575,930000,7,1,2021,3,3.0,2.5,1470.0,1178.0,2002.0,19
134576,1055000,12,10,2021,1,3.0,2.0,1450.0,5400.0,1944.0,19
134577,999999,5,20,2021,1,3.0,1.5,1800.0,6000.0,1948.0,19
134578,459000,8,5,2021,0,2.0,1.0,984.0,27390.125019392875,1968.0,19
134579,1950000,1,6,2021,1,5.0,3.5,3770.0,5500.0,2020.0,19
134580,838792,11,18,2019,1,3.0,2.0,1690.0,4850.0,1948.0,19
134581,745000,6,23,2020,1,2.0,1.0,890.0,4611.0,1953.0,19
